ID,CollectorNumber,Collector,Collector_CollectorNumber,species,infrageneric_rank,infrageneric_name,Lat_y,Long_x,Poll
15970,89-2938,WJKress,WJKress_89-2938,griggsiana,,,0.475561,-78.121301,0
21952,89-2939,WJKress,WJKress_89-2939,aemygdiana,subsp.,transandina,0.475561,-78.121301,0
21952,89-2939,WJKress,WJKress_89-2939,aemygdiana,subsp.,transandina,0.475561,-78.121301,0
21952,89-2939,WJKress,WJKress_89-2939,aemygdiana,subsp.,transandina,0.475561,-78.121301,0
21953,89-2940,WJKress,WJKress_89-2940,fragilis,,,0.475561,-78.121301,0
15978,89-2944,WJKress,WJKress_89-2944,fredberryana,,,0.457033,-78.121176,1
15982,89-2947,WJKress,WJKress_89-2947,fredberryana,,,0.484794,-78.12282,1
15983,89-2948,WJKress&CRoesel&HLuther&GKBrown,WJKress&CRoesel&HLuther&GKBrown_89-2948,nigripraefixa,,,0.489459,-78.124237,0
6289,90,KMeza,KMeza_90,lingulata,,,-10.17,-75.57,0
22690,90-3078,WJKress,WJKress_90-3078,curtispatha,,,1.609322,-78.720175,1
22690,90-3078,WJKress,WJKress_90-3078,curtispatha,,,1.609322,-78.720175,1
21967,90-3079,?WJKress,?WJKress_90-3079,regalis,,,1.407169,-78.463094,1
22798,90-3080,WJKress,WJKress_90-3080,fragilis,var.,fragilis,1.428517,-78.369125,0
22780,90-3082,WJKress,WJKress_90-3082,donstonea,,,1.353122,-78.162472,1
21972,90-3092,WJKress,WJKress_90-3092,fragilis,,,1.35,-78.17,0
21977,90-3108,?WJKress,?WJKress_90-3108,venusta,,,2.363897,-75.481875,0
16089,90-3116,WJKress&CRoesel&BEcheverry&WDevia,WJKress&CRoesel&BEcheverry&WDevia_90-3116,pastazae,,,1.8333333,-75.6761111,1
16089,90-3116,WJKress&CRoesel&BEcheverry&WDevia,WJKress&CRoesel&BEcheverry&WDevia_90-3116,pastazae,,,1.8333333,-75.6761111,1
16089,90-3116,WJKress&CRoesel&BEcheverry&WDevia,WJKress&CRoesel&BEcheverry&WDevia_90-3116,pastazae,,,1.8333333,-75.6761111,1
21983,90-3120B,WJKress,WJKress_90-3120B,rostrata,,,1.3,-75.983611,1
16102,90-3125,WJKress,WJKress_90-3125,abaloi,,,1.93738,-76.030405,0
23152,90-3126,WJKress,WJKress_90-3126,spiralis,,,3.759372,-76.659081,1
16112,90-3129,WJKress&CRoesel&BEcheverry,WJKress&CRoesel&BEcheverry_90-3129,regalis,,,3.696389,-76.93,1
21990,90-3130,WJKress,WJKress_90-3130,spiralis,,,3.696389,-76.93,1
21991,90-3131,WJKress,WJKress_90-3131,spiralis,,,3.696389,-76.93,1
21992,90-3132,WJKress,WJKress_90-3132,nigripraefixa,,,3.696389,-76.93,0
23169,90-3133,WJKress,WJKress_90-3133,terciopela,,,4.0175,-77.093889,1
5336,90-3142,WJKress,WJKress_90-3142,atratensis,,,4.190332,-77.237946,1
16142,90-3155,WJKress,WJKress_90-3155,arrecta,,,3.8977778,-76.9605556,1
23227,90-3157,WJKress,WJKress_90-3157,arrecta,,,3.897778,-76.960556,1
21999,90-3163,WJKress,WJKress_90-3163,spiralis,,,3.6,-76.931944,1
22000,90-3164,WJKress,WJKress_90-3164,rhodantha,,,3.6,-76.931944,1
23174,90-3168,WJKress,WJKress_90-3168,titanum,,,3.518239,-76.708583,0
22841,90-3290,WJKress,WJKress_90-3290,juruana,,,-4.167056,-69.938161,1
22030,91-3240,?WJKress,?WJKress_91-3240,chartacea,var.,meeana,2.333333,-64.916667,0
22731,91-3240a,?WJKress,?WJKress_91-3240a,chartacea,var,meeana,2.333333,-64.916667,0
22733,91-3240b,?WJKress,?WJKress_91-3240b,chartacea,var,meeana,2.333333,-64.916667,0
22732,91-3240c,?WJKress,?WJKress_91-3240c,chartacea,var,meeana,2.333333,-64.916667,0
22842,91-3308,WJKress,WJKress_91-3308,juruana,,,-3.798369,-70.435317,1
22916,91-3381,WJKress,WJKress_91-3381,longa,,,6.217097,-73.832261,1
23099,91-3382,WJKress,WJKress_91-3382,rigida,,,6.217097,-73.832261,0
23100,91-3384,WJKress,WJKress_91-3384,rigida,,,6.218067,-73.831083,0
16389,92-01719,WJKress,WJKress_92-01719,danielsiana,,,9.55,-84.04,1
16395,92-01741,WJKress,WJKress_92-01741,danielsiana,,,8.77222,-83.375,1
16401,92-01750,JGrant&JRundell,JGrant&JRundell_92-01750,stilesii,,,8.396474,-83.286412,1
864M,92-3544,WJKress,WJKress_92-3544,platystachys,,,11.283222,-74.145283,0
13405,92-3551,BEcheverry&CRoesel,BEcheverry&CRoesel_92-3551,mariae,,,11.246944,-73.71694,0
16478,92-3551,BEcheverry&WJKress&CRoesel,BEcheverry&WJKress&CRoesel_92-3551,mariae,,,11.2469444,-73.7169444,0
22096,92-3551,WJKress&BEcheverry,WJKress&BEcheverry_92-3551,mariae,,,11.246944,-73.72,0
13034,93,JSolano,JSolano_93,curtispatha,,,10.53,-83.5,1
13034,93,JSolano,JSolano_93,curtispatha,,,10.53,-83.5,1
6257,93,KMeza,KMeza_93,rostrata,,,-10.08,-75.53,1
22781,93-3586,WJKress,WJKress_93-3586,donstonea,,,1.508458,-77.049397,1
21820,94-3774,WJKress,WJKress_94-3774,stilesii,,,8.645833,-83.178889,1
7245,95,JCaranqui,JCaranqui_95,aemygdiana,,,-1.63,-77.88,0
7245,95,JCaranqui,JCaranqui_95,aemygdiana,,,-1.63,-77.88,0
7245,95,JCaranqui,JCaranqui_95,aemygdiana,,,-1.63,-77.88,0
7580,95,WGuerrero&AHerrera,WGuerrero&AHerrera_95,regalis,,,-0.93,-76.97,1
22656,95-5397,WJKress,WJKress_95-5397,pogonantha,var.,holerythera,6.75,-76.28,1
22656,95-5397,WJKress,WJKress_95-5397,pogonantha,var.,holerythera,6.75,-76.28,1
22766,95-5398(5953),WJKress,WJKress_95-5398(5953),combinata,,,6.77,-76.28,0
22799,95-5402(5957),?WJKress,?WJKress_95-5402(5957),fragilis,,,6.75,-76.28,0
22657,95-5403,WJKress,WJKress_95-5403,pogonantha,var.,holerythera,6.75,-76.28,1
22657,95-5403,WJKress,WJKress_95-5403,pogonantha,var.,holerythera,6.75,-76.28,1
22658,95-5415,WJKress,WJKress_95-5415,pogonantha,var.,holerythera,7.218333,-76.463333,1
22658,95-5415,WJKress,WJKress_95-5415,pogonantha,var.,holerythera,7.218333,-76.463333,1
22659,95-5428,WJKress,WJKress_95-5428,pogonantha,var.,holerythera,5.623333,-77.4175,1
22659,95-5428,WJKress,WJKress_95-5428,pogonantha,var.,holerythera,5.623333,-77.4175,1
19674,95-5428,nd,nd_95-5428,pogonantha,var.,holerythera,5.611651,-77.415833,1
19674,95-5428,nd,nd_95-5428,pogonantha,var.,holerythera,5.611651,-77.415833,1
22332,96-02358,JRGrant,JRGrant_96-02358,pogonantha,var.,holerythra,9.29,-78.97,1
22332,96-02358,JRGrant,JRGrant_96-02358,pogonantha,var.,holerythra,9.29,-78.97,1
22154,96-5678,WJKress,WJKress_96-5678,vellerigera,,,0.056389,-77.309722,1
16565,96-5678,WJKress&SSandoval&LPedersen&NGallagher,WJKress&SSandoval&LPedersen&NGallagher_96-5678,vellerigera,,,0.0563889,-77.3097222,1
22163,96-5681,WJKress,WJKress_96-5681,standleyi,,,0.083056,-76.999722,1
22164,96-5682,WJKress,WJKress_96-5682,episcopalis,,,0.083056,-76.999722,0
7639,96-5684,WJKress,WJKress_96-5684,rostrata,,,-0.63,-76.89,1
16568,96-5684,WJKress&SSandoval&LPedersen&NGallagher,WJKress&SSandoval&LPedersen&NGallagher_96-5684,rostrata,,,-0.6166667,-76.8941667,1
22158,96-5686,WJKress,WJKress_96-5686,aemygdiana,subsp.,aemygdiana,1.034167,-76.949722,0
22158,96-5686,WJKress,WJKress_96-5686,aemygdiana,subsp.,aemygdiana,1.034167,-76.949722,0
22158,96-5686,WJKress,WJKress_96-5686,aemygdiana,subsp.,aemygdiana,1.034167,-76.949722,0
22160,96-5688,WJKress,WJKress_96-5688,rostrata,,,1.089167,-76.937222,1
23112,96-5688A,WJKress,WJKress_96-5688A,rostrata,,,1.089167,-76.937222,1
20465,96-5688A,nd,nd_96-5688A,rostrata,,,1.089167,-76.937222,1
23111,96-5688B,WJKress,WJKress_96-5688B,rostrata,,,1.089167,-76.937222,1
20464,96-5688B,nd,nd_96-5688B,rostrata,,,1.089167,-76.937222,1
22161,96-5689,?WJKress,?WJKress_96-5689,chartacea,,,0.908611,-76.949722,0
2111,96-5690,WJKress,WJKress_96-5690,episcopalis,,,-0.483056,-76.973056,0
22782,96-5690A,WJKress,WJKress_96-5690A,episcopalis,,,-0.483056,-76.973056,0
22782,96-5690B,WJKress,WJKress_96-5690B,episcopalis,,,-0.483056,-76.973056,0
22782,96-5690C,WJKress,WJKress_96-5690C,episcopalis,,,-0.483056,-76.973056,0
22782,96-5690D,WJKress,WJKress_96-5690D,episcopalis,,,-0.483056,-76.973056,0
16572,96-5694,WJKress&NGallagher&LPedersen&SSandoval,WJKress&NGallagher&LPedersen&SSandoval_96-5694,waoraniana,,,-0.699722,-76.466389,0
242,96-5699,WJKress,WJKress_96-5699,vellerigera,,,-0.733056,-76.466389,1
22406,96-5705,WJKress,WJKress_96-5705,chartacea,,,0.935833,-76.231944,0
22410,96-5706,WJKress,WJKress_96-5706,aemygdiana,,,0.799722,-76.419444,0
22410,96-5706,WJKress,WJKress_96-5706,aemygdiana,,,0.799722,-76.419444,0
22410,96-5706,WJKress,WJKress_96-5706,aemygdiana,,,0.799722,-76.419444,0
22171,96-5707,WJKress,WJKress_96-5707,marginata,,,0.474722,-76.583056,0
22173,96-5710,WJKress,WJKress_96-5710,marginata,,,0.499722,-76.381944,0
22174,96-5712,WJKress,WJKress_96-5712,standleyi,,,0.499722,-76.381944,1
1635,96-5731,WJKress,WJKress_96-5731,pastazae,,,-0.693333,-77.816389,1
1635,96-5731,WJKress,WJKress_96-5731,pastazae,,,-0.693333,-77.816389,1
1635,96-5731,WJKress,WJKress_96-5731,pastazae,,,-0.693333,-77.816389,1
22460,97-02833,JRGrant,JRGrant_97-02833,platystachys,,,8.42,-82.22,0
10715,102,PAGarber,PAGarber_102,platystachys,,,8.96,-79.62,0
23533,102,TKimmel,TKimmel_102,episcopalis,,,-7.83417,-34.9064,0
7217,104,JCaranqui,JCaranqui_104,vellerigera,,,-1.63,-77.88,1
536M,105,TPrinzie&RFBaker,TPrinzie&RFBaker_105,episcopalis,,,10.4,-84.05,0
12806,111,GDaniels,GDaniels_111,ramonensis,var.,ramonensis,10.17,-84.49,1
6632,115,EAAtsut,EAAtsut_115,aemygdiana,,,-4.47,-78.17,0
6632,115,EAAtsut,EAAtsut_115,aemygdiana,,,-4.47,-78.17,0
6632,115,EAAtsut,EAAtsut_115,aemygdiana,,,-4.47,-78.17,0
7519,115,EFreire,EFreire_115,chartacea,,,-0.63,-77.46,0
5880,125,MJGHopkins,MJGHopkins_125,lingulata,,,-15.6,-63,0
12237,130,FStier,FStier_130,platystachys,,,9.3,-78.23,0
5953,132,ERivero,ERivero_132,marginata,,,-14.5,-66.62,0
6407,137,SRLowrie,SRLowrie_137,rostrata,,,-10,-67.8,1
5874,138,G&DSchmitt,G&DSchmitt_138,subulata,,,-15.45,-67.16,0
11916,149,HHerrera,HHerrera_149,longa,,,9.46,-79.11,1
6567,149,VHuashikat,VHuashikat_149,rostrata,,,-5.9,-78.67,1
10074,151,VRamirez,VRamirez_151,stilesii,,,8.4,-83.34,1
7242,154,MTirado,MTirado_154,vellerigera,,,-1.48,-77.45,1
7620,160,GMoya&DReyes,GMoya&DReyes_160,marginata,,,-0.4,-76.53,0
8405,165,CAulestia,CAulestia_165,longa,,,1.25,-78.67,1
12222,167,FStier,FStier_167,mariae,,,9.3,-78.23,0
7569,167,GMoya&DReyes,GMoya&DReyes_167,aemygdiana,,,-0.4,-76.53,0
7569,167,GMoya&DReyes,GMoya&DReyes_167,aemygdiana,,,-0.4,-76.53,0
7569,167,GMoya&DReyes,GMoya&DReyes_167,aemygdiana,,,-0.4,-76.53,0
12163,168,JFMcDonagh,JFMcDonagh_168,longa,,,9.33,-78.98,1
9892,190,FAlvaro,FAlvaro_190,pogonantha,,,8.67,-83.2,1
9892,190,FAlvaro,FAlvaro_190,pogonantha,,,8.67,-83.2,1
7594,191,AHerrera&WGuerrero,AHerrera&WGuerrero_191,marginata,,,-0.97,-76.93,0
10096,191,FAlvaro,FAlvaro_191,danielsiana,,,8.67,-83.2,1
7608,192,GWilian&HAngela,GWilian&HAngela_192,aemygdiana,,,-0.33,-76.67,0
7608,192,GWilian&HAngela,GWilian&HAngela_192,aemygdiana,,,-0.33,-76.67,0
7608,192,GWilian&HAngela,GWilian&HAngela_192,aemygdiana,,,-0.33,-76.67,0
10636,205,REWoodson,REWoodson_205,ramonensis,var.,xanthotricha,8.61,-80.18,1
6224,208,KMeza,KMeza_208,chartacea,,,-10.42,-75.03,0
6233,209,KMeza,KMeza_209,rostrata,,,-10.42,-75.03,1
6304,211,KMeza,KMeza_211,penduloides,,,-10.42,-75.03,0
6214,212,KMeza,KMeza_212,vellerigera,,,-10.25,-75.15,1
7654,213,GMoya&DReyes,GMoya&DReyes_213,aemygdiana,,,-0.35,-76.55,0
7654,213,GMoya&DReyes,GMoya&DReyes_213,aemygdiana,,,-0.35,-76.55,0
7654,213,GMoya&DReyes,GMoya&DReyes_213,aemygdiana,,,-0.35,-76.55,0
6216,213,KMeza,KMeza_213,vellerigera,,,-10.25,-75.15,1
5920,216,AAraujo,AAraujo_216,subulata,,,-14.48,-68.22,0
12551,218,SRojas,SRojas_218,ramonensis,,,10.21,-84.59,1
6225,221,KMeza,KMeza_221,subulata,subsp.,subulata,-10.43,-75.43,0
6146,223,HJYoung&DAStratton,HJYoung&DAStratton_223,episcopalis,,,-12.25,-69.28,0
6148,224,HJYoung&DAStratton,HJYoung&DAStratton_224,rostrata,,,-12.25,-69.28,1
6276,225,KMeza,KMeza_225,subulata,subsp.,subulata,-10.38,-75.48,0
23655,226,MRibeiro&LFTMenezes&ISBroggio&TLRocha&AGOliveira&JRossini&Hatum,MRibeiro&LFTMenezes&ISBroggio&TLRocha&AGOliveira&JRossini&Hatum_226,episcopalis,,,-19.29917,-39.53408,0
7860,228,WPalacios,WPalacios_228,chartacea,,,0.43,-76.98,0
7881,231,WPalacios,WPalacios_231,chartacea,,,0.43,-76.98,0
1293,231,nd,nd_231,atratensis,,,5.645848,-76.637541,1
7663,237,GMoya&DReyes,GMoya&DReyes_237,marginata,,,-0.38,-76.55,0
24058,245,HSPereira&CRSouza,HSPereira&CRSouza_245,rostrata,,,-13.1889,-60.8122,1
6223,246,nd,nd_246,chartacea,,,-10.19,-75.15,0
7550,255,NMiranda-Moyano&GMoya,NMiranda-Moyano&GMoya_255,episcopalis,,,-0.25,-76.43,0
6643,256,EAAtsut,EAAtsut_256,aemygdiana,,,-4.46,-78.16,0
6643,256,EAAtsut,EAAtsut_256,aemygdiana,,,-4.46,-78.16,0
6643,256,EAAtsut,EAAtsut_256,aemygdiana,,,-4.46,-78.16,0
13906,262,?WTRobleto,?WTRobleto_262,pogonantha,var.,pogonantha,14.02,-84.56,1
13906,262,?WTRobleto,?WTRobleto_262,pogonantha,var.,pogonantha,14.02,-84.56,1
20387,262,?WTRobleto,?WTRobleto_262,pogonantha,var.,pogonantha,14.0230556,-84.5641667,1
20387,262,?WTRobleto,?WTRobleto_262,pogonantha,var.,pogonantha,14.0230556,-84.5641667,1
11696,263,ACascante,ACascante_263,pogonantha,,,9.56,-82.65,1
11696,263,ACascante,ACascante_263,pogonantha,,,9.56,-82.65,1
16526,263,JAbalo,JAbalo_263,abaloi,,,1.922367,-76.026098,0
6228,264B,nd,nd_264B,vellerigera,,,-10.32,-75.26,1
7539,267,FHurtado&AAlvarado,FHurtado&AAlvarado_267,aemygdiana,,,-0.72,-77.6,0
7539,267,FHurtado&AAlvarado,FHurtado&AAlvarado_267,aemygdiana,,,-0.72,-77.6,0
7539,267,FHurtado&AAlvarado,FHurtado&AAlvarado_267,aemygdiana,,,-0.72,-77.6,0
7572,269,WPalacios,WPalacios_269,aemygdiana,subsp.,aemygdiana,-0.4,-77,0
7572,269,WPalacios,WPalacios_269,aemygdiana,subsp.,aemygdiana,-0.4,-77,0
7572,269,WPalacios,WPalacios_269,aemygdiana,subsp.,aemygdiana,-0.4,-77,0
19287,274,HJYoung&DAStratton,HJYoung&DAStratton_274,marginata,,,-12.25,-69.28,0
6648,285,RRojas,RRojas_285,chartacea,,,-4.58,-78.23,0
16723,304,GMoralesL&JEAbalo,GMoralesL&JEAbalo_304,paludigena,,,-0.360874,-78.799852,0
2468,304,JAbalo,JAbalo_304,paludigena,,,-0.360874,-78.799852,0
23559,308,JLHage,JLHage_308,episcopalis,,,-15.533333,-39.5,0
8578,315,MBMonsalve,MBMonsalve_315,terciopela,,,3.92,-77,1
7646,327,DReyes,DReyes_327,rostrata,,,-0.4,-76.53,1
10025,331,RAguilar,RAguilar_331,danielsiana,,,8.73,-83.44,1
7645,334,LCarrillo&DReyes,LCarrillo&DReyes_334,aemygdiana,,,-0.37,-76.55,0
7645,334,LCarrillo&DReyes,LCarrillo&DReyes_334,aemygdiana,,,-0.37,-76.55,0
7645,334,LCarrillo&DReyes,LCarrillo&DReyes_334,aemygdiana,,,-0.37,-76.55,0
6306,335,JPerea,JPerea_335,subulata,subsp.,subulata,-10.63,-75.18,0
5957,337,Balderrama&RGarcia,Balderrama&RGarcia_337,episcopalis,,,-14.5,-66.62,0
6606,338,EAAtsut,EAAtsut_338,vellerigera,,,-4.53,-78.25,1
6291,338,JPerea,JPerea_338,zebrina,,,-10.63,-75.18,0
7544,341,AAlvarado,AAlvarado_341,aemygdiana,,,-0.7,-77.33,0
7544,341,AAlvarado,AAlvarado_341,aemygdiana,,,-0.7,-77.33,0
7544,341,AAlvarado,AAlvarado_341,aemygdiana,,,-0.7,-77.33,0
7603,341,AHerrera&WGuerrero,AHerrera&WGuerrero_341,aemygdiana,,,-0.32,-76.67,0
7603,341,AHerrera&WGuerrero,AHerrera&WGuerrero_341,aemygdiana,,,-0.32,-76.67,0
7603,341,AHerrera&WGuerrero,AHerrera&WGuerrero_341,aemygdiana,,,-0.32,-76.67,0
5759,345,IGVargas,IGVargas_345,subulata,,,-18.87,-63.95,0
12586,345,OVargas,OVargas_345,subulata,,,10.46,-84.08,0
9590,347,CHorner,CHorner_347,chartacea,,,6.05,-65.07,0
5775,353,DVillarrol,DVillarrol_353,episcopalis,,,-17.02,-65.44,0
5846,359,DVillarrol,DVillarrol_359,lingulata,,,-17,-65.44,0
5933,362,AAraujo,AAraujo_362,subulata,,,-14.37,-67.96,0
24250,373,LJAlves,LJAlves_373,episcopalis,,,-14.683333,-39.116667,0
24000,374,LJAlves,LJAlves_374,aemygdiana,,,-14.683333,-39.116667,0
24000,374,LJAlves,LJAlves_374,aemygdiana,,,-14.683333,-39.116667,0
24000,374,LJAlves,LJAlves_374,aemygdiana,,,-14.683333,-39.116667,0
7280,375,JCaranqui,JCaranqui_375,rostrata,,,-1.5,-77.93,1
9615,382,CHorner,CHorner_382,chartacea,,,6,-65,0
6667,383,BBerlin,BBerlin_383,vellerigera,,,-4.47,-78.15,1
12369,383,PRios,PRios_383,pogonantha,,,10.99,-85.43,1
12369,383,PRios,PRios_383,pogonantha,,,10.99,-85.43,1
12349,383,RPetrona,RPetrona_383,pogonantha,,,10.99,-85.42,1
12349,383,RPetrona,RPetrona_383,pogonantha,,,10.99,-85.42,1
7614,396,DReyes&LCarrillo,DReyes&LCarrillo_396,rostrata,,,-0.37,-76.55,1
6338,396,SRLowrie,SRLowrie_396,rostrata,,,-10.1,-67.8,1
7589,406,DReyes&LCarrillo,DReyes&LCarrillo_406,aemygdiana,,,-0.37,-76.55,0
7589,406,DReyes&LCarrillo,DReyes&LCarrillo_406,aemygdiana,,,-0.37,-76.55,0
7589,406,DReyes&LCarrillo,DReyes&LCarrillo_406,aemygdiana,,,-0.37,-76.55,0
7659,409,BFreire&DNaranjo,BFreire&DNaranjo_409,chartacea,,,-0.99,-76.85,0
9099,410,AGomez,AGomez_410,pogonantha,,,5.32,-77.28,1
9099,410,AGomez,AGomez_410,pogonantha,,,5.32,-77.28,1
23651,413,RMKuchler,RMKuchler_413,rostrata,,,-25.883889,-48.568611,1
6037,414,JAKallunki,JAKallunki_414,episcopalis,,,-14.3,-39.4,0
24113,422,ENdeMatos,ENdeMatos_422,episcopalis,,,-17.75,-39.296111,0
10781,422,RJSchmalzel,RJSchmalzel_422,mariae,,,8.97,-79.66,0
19766,427,WLStern,WLStern_427,platystachys,,,7.9,-77.4,0
24255,428,RRBNegrelle,RRBNegrelle_428,marginata,,,-16.1944,-55.9675,0
7661,431,GMoya&NMiranda,GMoya&NMiranda_431,rostrata,,,-0.25,-76.43,1
12577,434,GHerrera,GHerrera_434,ramonensis,var.,ramonensis,10.21,-84.61,1
5842,434,JAPetaranda,JAPetaranda_434,rostrata,,,-16.73,-65.51,1
23894,436,LJAlves,LJAlves_436,episcopalis,,,-12.774167,-38.445833,0
5924,443,LCayola,LCayola_443,subulata,,,-14.49,-68.41,0
12105,453,HKennedy,HKennedy_453,subulata,,,9.17,-79.77,0
6095,459,LValenzuela,LValenzuela_459,subulata,,,-12.93,-72.79,0
12173,463,LCarrasquilla&JAMendieta,LCarrasquilla&JAMendieta_463,platystachys,,,9.01,-78.29,0
7046,466,EGudio,EGudio_466,rostrata,,,-2.83,-78.17,1
7215,469,GTipaz,GTipaz_469,episcopalis,,,-1.42,-77.33,0
7197,470,GTipaz,GTipaz_470,standleyi,,,-1.42,-77.33,1
7193,488,WPalacios,WPalacios_488,aemygdiana,,,-1.07,-77.6,0
7193,488,WPalacios,WPalacios_488,aemygdiana,,,-1.07,-77.6,0
7193,488,WPalacios,WPalacios_488,aemygdiana,,,-1.07,-77.6,0
12574,497,GCarballo,GCarballo_497,ramonensis,,,10.21,-84.58,1
8587,505,MBMonsalve,MBMonsalve_505,terciopela,,,3.92,-77,1
7559,508,GMoya&NMiranda,GMoya&NMiranda_508,episcopalis,,,-0.2,-76.47,0
7451,510,EGudio,EGudio_510,griggsiana,,,-0.25,-78.92,0
10977,511,JFMorales,JFMorales_511,stilesii,,,9.72,-84.37,1
9139,520,AJuncosa,AJuncosa_520,regalis,,,5.67,-76.5,1
23689,523,JLHage,JLHage_523,aemygdiana,ssp.,aemygdiana,-14.7889,-39.0494,0
23689,523,JLHage,JLHage_523,aemygdiana,ssp.,aemygdiana,-14.7889,-39.0494,0
23689,523,JLHage,JLHage_523,aemygdiana,ssp.,aemygdiana,-14.7889,-39.0494,0
5821,524,MPSaldias,MPSaldias_524,lingulata,,,-17.65,-63.72,0
16858,525,MPSaldias,MPSaldias_525,episcopalis,,,-17.65,-63.7166667,0
12696,532,GUmana,GUmana_532,ramonensis,,,10.21,-84.61,1
11964,537,RLLiesner,RLLiesner_537,longa,,,9.3,-79.27,1
10600,541,GASullivan,GASullivan_541,ramonensis,var.,xanthotricha,8.63,-80.13,1
12332,541,GFRussell,GFRussell_541,pogonantha,,,10.45,-85.73,1
12332,541,GFRussell,GFRussell_541,pogonantha,,,10.45,-85.73,1
11684,546,AEstrada,AEstrada_546,mariae,,,9.57,-82.63,0
10296,551,PBusey,PBusey_551,nigripraefixa,,,8.3,-82.5,0
13732,552,FOrtiz,FOrtiz_552,mariae,,,13.73,-84.84,0
6001,566,ARodriguez&JSuruba,ARodriguez&JSuruba_566,rostrata,,,-14.8,-60.4,1
6622,570,BBerlin,BBerlin_570,episcopalis,,,-4.46,-78.16,0
24018,571,JAKallunki,JAKallunki_571,aemygdiana,,aemygdiana,-16.96,-39.58,0
24018,571,JAKallunki,JAKallunki_571,aemygdiana,,aemygdiana,-16.96,-39.58,0
24018,571,JAKallunki,JAKallunki_571,aemygdiana,,aemygdiana,-16.96,-39.58,0
5852,571,JAKallunki,JAKallunki_571,aemygdiana,subsp.,aemygdiana,-16.958,-39.583,0
5852,571,JAKallunki,JAKallunki_571,aemygdiana,subsp.,aemygdiana,-16.958,-39.583,0
5852,571,JAKallunki,JAKallunki_571,aemygdiana,subsp.,aemygdiana,-16.958,-39.583,0
8584,575,DHartman,DHartman_575,venusta,,,3.32,-76.63,0
13783,579,GSBunting&LLicht,GSBunting&LLicht_579,mariae,,,13.69,-84.71,0
7786,583,DRubio,DRubio_583,griggsiana,,,0.33,-78.58,0
10930,591,AJuncosa,AJuncosa_591,pogonantha,,,8.5,-77.33,1
10930,591,AJuncosa,AJuncosa_591,pogonantha,,,8.5,-77.33,1
14214,595,RArvigo,RArvigo_595,mariae,,,16.3,-89,0
19296,609,BBerlin,BBerlin_609,vellerigera,,,-4.43,-78.25,1
8554,623,PGrenand,PGrenand_623,chartacea,,,2.2422,-52.8683,0
10745,627,RLLiesner,RLLiesner_627,magnifica,,,8.68,-79.9,1
7612,634,GMoya&NMiranda,GMoya&NMiranda_634,rostrata,,,-0.24,-76.44,1
7821,649,DRubio,DRubio_649,fragilis,,,0.8,-78.5,0
19313,652,CDaz,CDaz_652,juruana,,,-3.97,-73.42,1
12058,659,AAHunter&PHAllen,AAHunter&PHAllen_659,ramonensis,var.,xanthotricha,9.38,-79.56,1
10755,660,CWHamilton,CWHamilton_660,magnifica,,,8.67,-79.92,1
8842,666,JEMendoza&FLeonardo,JEMendoza&FLeonardo_666,venusta,,,4.6916666,-75.645,0
7696,666,LCarrillo&DReyes,LCarrillo&DReyes_666,marginata,,,-0.62,-75.86,0
6604,673,ERodriguez,ERodriguez_673,subulata,,,-4.92,-78.83,0
11051,683,AEstrada,AEstrada_683,danielsiana,,,9.56,-84.05,1
12056,720,PJMMaas&RLDressler,PJMMaas&RLDressler_720,mariae,,,9.12,-79.71,0
6183,723,MAguilar&DCastro,MAguilar&DCastro_723,episcopalis,,,-12.66,-68.74,0
7755,723,NPitman,NPitman_723,harlingii,,,0.35,-79.73,0
8475,731,OMarulanda,OMarulanda_731,episcopalis,,,2.53,-74.18,0
22204,734,JGRamirez,JGRamirez_734,rigida,,,6,-74.75,0
7207,741,CCeron,CCeron_741,vellerigera,,,-1.07,-77.6,1
6405,743,CFigueiredo,CFigueiredo_743,juruana,,,-9.8,-67.6,1
22245,753,PFFoster,PFFoster_753,subulata,,,14.660556,-60.711944,0
6007,753,PFFoster,PFFoster_753,subulata,,,-14.66,-60.71,0
7248,756,CCeron,CCeron_756,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
7248,756,CCeron,CCeron_756,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
7248,756,CCeron,CCeron_756,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
7814,757,AAlvarez,AAlvarez_757,regalis,,,0.87,-78.78,1
6370,779,KYoung&GSullivan,KYoung&GSullivan_779,rostrata,,,-9.07,-75.68,1
11868,780,RJSchmalzel,RJSchmalzel_780,platystachys,,,9.14,-79.73,0
6788,806,TSantiago,TSantiago_806,episcopalis,,,-3.83,-77.67,0
19307,807,TSantiago,TSantiago_807,chartacea,,,-3.83,-77.67,0
5717,808,MOrtiz,MOrtiz_808,subulata,subsp.,gracilis,-25.92,-56.25,0
5855,814,AAraujo,AAraujo_814,rostrata,,,-15.04,-68.46,1
5774,815,ACarrien&ERivera,ACarrien&ERivera_815,rostrata,,,-17.5,-65.78,1
6062,824,MTimana,MTimana_824,subulata,,,-13.28,-70.75,0
6637,826,ERodriguez,ERodriguez_826,vellerigera,,,-4.92,-78.32,1
5885,830,RQuevedo,RQuevedo_830,subulata,,,-15.32,-61.37,0
11809,834,RJSchmalzel,RJSchmalzel_834,mariae,,,9.16,-79.84,0
