ID,species,Lat_y,Long_x
14303,bourgaeana,17.9,-96.3
14285,bourgaeana,17.927,-96.162
14309,bourgaeana,17.926666,-96.16167
14871,schiedeana,19.8,-96.8
7313,schumanniana,-1.25,-76.92
14861,bihai,19.476944,-96.56084
13336,vaginalis,11.05,-84.05
17092,spathocircinata,11.264929,-60.584248
10457,monteverdensis,8.54,-81.82
721,spathocircinata,11.264929,-60.584248
12118,imbricata,9.51,-79.67
22377,imbricata,9.501522,-79.6736
21514,wagneriana,7.71,-77.84
10502,nutans,8.54,-81.82
7297,spathocircinata,-1.25,-76.92
8508,acuminata,2.34,-54.5833
7294,stricta,-1.25,-76.92
12159,longiflora,9.22,-78.98
11409,longiflora,9.16,-83.72
11362,longiflora,9.16,-83.72
10408,tortuosa,8.93,-82.83
10304,nutans,8.9,-82.72
11495,stilesii,9.29,-83.77
14886,schiedeana,19.866112,-96.77695
14910,schiedeana,19.9,-96.767
14932,schiedeana,19.866,-96.777
14962,schiedeana,19.9,-96.76667
5737,farinosa,-22.63,-56.07
8503,densiflora,2.3833,-54.5833
14327,librata,17.618,-94.128
12006,trichocarpa,9.51,-79.67
22378,trichocarpa,9.501522,-79.6736
20311,collinsiana,13.72,-85.77
6296,stricta,-10.17,-75.23
11882,vaginalis,9.15,-79.82
8497,psittacorum,2.3333,-54.6
14874,spissa,19.5125,-96.94334
14981,spissa,19.512,-96.943
14894,adflexa,19.512,-96.943
14900,schiedeana,19.866667,-96.76667
14997,schiedeana,19.867,-96.767
6491,acuminata,-8.9291,-62.0912
9742,longiflora,7.73,-77.68
14148,latispatha,16.999,-91.297
11842,vaginalis,9.15,-79.95
8547,richardiana,2.2422,-52.8683
11962,irrasa,9.15,-79.95
12081,longiflora,9.23,-79.4
13003,vaginalis,10.45,-83.56
13073,mathiasiae,10.45,-83.57
9298,densiflora,5.4333334,-58.766666
13033,latispatha,10.93,-83.77
5966,hirsuta,-14.67,-62.6
12282,hirsuta,9.32,-70.07
10281,vaginalis,8.71,-82.93
12011,irrasa,9.15,-79.95
23846,laneana,-19.3911,-40.0722
14908,adflexa,19.5125,-96.94334
10537,nutans,8.54,-81.82
14998,adflexa,19.512,-96.943
10548,nutans,8.54,-81.82
6492,acuminata,-8.8842,-62.2167
14863,adflexa,19.5125,-96.94334
14898,adflexa,19.5125,-96.94334
14806,schiedeana,19.4,-97.01667
14816,schiedeana,19.4,-97.017
14818,adflexa,19.4,-97.017
20377,collinsiana,13.67,-84.75
19298,chartacea,-4.47,-78.15
14807,adflexa,19.465279,-97.125
14340,bihai,17.283333,-94.53333
9303,bihai,5.4333334,-58.766666
14370,bihai,17.283333,-94.55
17114,spathocircinata,5.4333333,-58.7666667
9296,spathocircinata,5.4333334,-58.766666
9302,spathocircinata,5.4333,-58.7667
14358,bihai,17.283333,-94.55
24109,farinosa,-26.1925,-49.047778
13670,mathiasiae,13.67,-84.75
14344,vaginalis,17.283,-94.55
14349,vaginalis,17.283333,-94.55
12344,mathiasiae,10.79,-85.25
14337,librata,17.283333,-94.55
14363,librata,17.283,-94.55
24123,hirsuta,-15.2356,-56.4892
23877,hirsuta,3.5,-61.7
12380,irrasa,10.79,-85.25
12320,latispatha,10.79,-85.25
14330,vaginalis,17.283333,-94.55
14361,vaginalis,17.283,-94.55
14862,schiedeana,19.5125,-96.94334
15009,schiedeana,19.512,-96.943
14867,schiedeana,19.512,-96.943
14922,schiedeana,19.5125,-96.94334
11893,irrasa,9.4,-79.6
14851,adflexa,19.512,-96.943
14915,adflexa,19.5125,-96.94334
13871,mariae,14.41,-85.19
14246,psittacorum,16.27,-88.88
20422,aurantiaca,16.27,-88.88
13715,metallica,13.72,-84.78
11977,tortuosa,9.28,-79.31
19291,chartacea,-8.67,-74.75
14398,vaginalis,17.616667,-92.88333
14421,vaginalis,17.617,-92.883
13744,metallica,13.72,-84.78
13690,wagneriana,13.72,-84.78
23799,hirsuta,-15.9344,-50.1403
10974,beckneri,9.58,-84.06
11208,tortuosa,9.58,-84.06
20587,harlingii,5.417,-76.467
9150,mucilagina,5.42,-76.47
13884,vaginalis,14.41,-85.19
12345,mathiasiae,10.79,-85.26
12468,trichocarpa,10.79,-85.26
13893,vaginalis,14.41,-85.19
17115,burleana,4.7666667,-76.4833333
13049,latispatha,10.43,-84
13902,wagneriana,14.41,-85.19
5778,acuminata,-17.06,-65.47
13616,metallica,13.62,-85.83
12253,platystachys,9.859167,-75.11056
9322,richardiana,5.1667,-54
13850,metallica,14.41,-85.19
23881,psittacorum,-12.95,-38.416667
19283,richardiana,5.83,
20024,maculata,9.5,-79.67
12099,longa,9.4,-79.6
6612,rostrata,-4.0597224,-78.17611
6649,rostrata,-4.06,-78.18
8877,hirsuta,4.17,-73.65
14254,librata,16.983,-91.284
14170,psittacorum,16.12,-90.92667
14173,psittacorum,16.12,-90.927
7272,chartacea,-1.58,-77.75
9262,richardiana,5.55,-67.45
9665,platystachys,7.48,-80.55
20070,irrasa,9.5,-79.67
23582,hirsuta,-15.8372,-54.3892
19816,lankesteri,8.77,-82.63
6872,stricta,-3.5,-73.17
13891,vaginalis,14.4,-85.18
11867,vaginalis,9.5,-79.67
11417,wilsonii,9.29,-83.76
11975,imbricata,9.5,-79.65
14215,vaginalis,16.98,-88.33
12059,vaginalis,9.37,-79.88
13752,metallica,13.73,-84.78
9403,vaginalis,6.27,-77.35
5943,metallica,-14.42,-67.92
13574,metallica,13.62,-85.83
9612,acuminata,6.34,-64.67
7228,hirsuta,-1.58,-77.75
11970,longiflora,9.23,-79.38
12303,spathocircinata,9.07,-62.05
23605,farinosa,-26.552222,-49.175944
13879,metallica,14.4,-85.18
19306,chartacea,-3.92,-77.7
12304,griggsiana,9.07,-62.05
10965,trichocarpa,9.54,-84.02
23748,psittacorum,-19.054361,-52.985667
7540,velutina,-0.68,-77.68
6456,hirsuta,-8.67,-74.75
11095,vaginalis,9.54,-84.02
10494,trichocarpa,8.54,-81.18
10443,nutans,8.78,-82.42
10274,nutans,8.78,-82.42
5747,episcopalis,-17.1,-64.81
13899,vaginalis,14.4,-85.18
20375,hirsuta,13.5083333,-84.2597222
8502,spathocircinata,2.2863,-54.5203
6495,rostrata,-7.33,-75.08
20546,chartacea,-9.1,-62.2
10331,tortuosa,8.91,-82.75
24034,angusta,-19.0175,-40.5356
12985,imbricata,10.43,-84
13606,metallica,13.5,-85.75
10252,lankesteri,8.82,-82.38
12065,latispatha,9.5,-79.65
8602,terciopela,3.92,-77
22348,velutina,0.63,-76.5
23750,psittacorum,-19.054361,-52.985667
13488,latispatha,12.15,-84.28
9483,sanctae-theresae,6.23,-74.87
14901,latispatha,19.291666,-96.60833
14999,latispatha,19.292,-96.608
6626,velutina,-4.47,-78.17
12396,vaginalis,10.96,-85.33
12409,mathiasiae,10.96,-85.33
23992,pendula,-14.7889,-39.0494
13695,metallica,13.82,-84.78
13801,metallica,13.82,-84.78
12205,metallica,9.19,-78.88
14203,bihai,16.17,-89.09
24089,richardiana,-19.3911,-40.0722
9467,lentiginosa,6.23,-74.87
9487,bihai,6.23,-74.87
12651,trichocarpa,10.17,-84.49
17127,aurantiaca,10.96,-85.33
10806,wagneriana,8.89,-78.51
20066,irrasa,9.5,-79.65
10329,lankesteri,8.97,-82.83
13728,metallica,13.65,-84.8
11642,latispatha,9.96,-83.69
10531,vaginalis,8.52,-81.13
11274,latispatha,9.96,-83.69
24100,laneana,-19.3911,-40.0722
10612,metallica,8.62,-80.12
13829,latispatha,14.23,-90.08
8721,acuminata,3.6167,-53.2167
14147,psittacorum,16.814444,-91.11472
14155,psittacorum,16.814,-91.115
6615,velutina,-4.48,-78.17
19824,lankesteri,8.92,-82.73
14491,latispatha,17.17,-88.77
12233,vaginalis,9.27,-78.93
19747,latispatha,6.27,-77.35
24111,psittacorum,-19.520334,-40.043055
10106,vellerigera,8.68333,-83.21667
13885,aurantiaca,14.41,-85.18
22290,longiflora,9.351883,-79.959397
23734,pendula,-13.1175,-39.663889
12242,longiflora,9.27,-78.93
7444,griggsiana,-0.25,-78.87
6696,juruana,-4.84,-74.16
14255,librata,16.99,-91.291
9662,irrasa,7.72,-80.83
10828,pogonantha,8.89,-78.51
14072,spissa,15.26,-85.37
12181,xanthovillosa,9.28,-78.93
7504,vellerigera,-0.4,-77.35
6085,episcopalis,-13.59,-60.91
23993,aemygdiana,-17.0392,-39.5311
7546,spathocircinata,-0.68,-77.68
11223,longiflora,9.31,-83.8
7535,spathocircinata,-0.68,-77.68
6498,spathocircinata,-7.33,-75.08
11418,irrasa,9.29,-83.77
24159,episcopalis,-19.3911,-40.0722
10994,tortuosa,9.6,-84.07
10567,lindsayana,8.65,-80.13
6497,metallica,-7.33,-75.08
23528,farinosa,-26.368056,-49.139722
6088,hirsuta,-13.59,-60.91
14144,latispatha,16.99,-91.291
11212,tortuosa,9.6,-84.07
10588,metallica,8.62,-80.1
12342,longiflora,10.93,-85.3
20263,aurantiaca,12.98,-85.23
10664,ramonensis,8.65,-80.13
23753,psittacorum,-19.054361,-52.985667
10985,danielsiana,9.52,-84.08
11048,wagneriana,9.41,-84.13
11913,vaginalis,9.24,-79.82
10998,stilesii,9.51,-84.09
10580,thomasiana,8.65,-80.13
9471,hirsuta,6.18,-74.83
23875,psittacorum,-12.933333,-38.35
10788,lennartiana,8.69,-79.92
10672,ramonensis,8.61,-80.13
10756,magnifica,8.69,-79.92
11845,longiflora,9.41,-79.67
10790,irrasa,8.69,-79.92
13691,wagneriana,13.73,-84.43
12376,metallica,10.93,-85.3
11991,longa,9.41,-79.67
22249,irrasa,9.38,-78.57
10713,thomasiana,8.68,-79.9
13741,metallica,13.73,-84.43
6555,lingulata,-5.21,-78.73
18918,indica,-6.323244,155.513662
8531,acuminata,2.2422,-52.8683
10172,danielsiana,8.77,-83.37
23825,marginata,-15.3419,-58.8664
10065,imbricata,8.65,-83.46
10089,wagneriana,8.65,-83.46
6697,hirsuta,-4.82,-74.06
9351,acuminata,5.3167,-53.0333
10204,longiflora,8.4,-83.28
9339,acuminata,5.3167,-53.0333
10230,latispatha,8.4,-83.28
10577,tortuosa,8.62,-80.1
9875,stilesii,8.4,-83.28
10700,ramonensis,8.62,-80.1
5968,rostrata,-14.5,-62.1
10001,wagneriana,8.4,-83.28
12429,longiflora,10.98,-85.13
11493,lankesteri,9.33,-83.23
7476,dielsiana,-0.68,-77.68
11335,vaginalis,9.96,-83.69
5969,hirsuta,-14.5,-62.1
10560,irrasa,8.62,-80.1
11815,lutea,9.19,-79.38
10579,latispatha,8.64,-80.58
23658,farinosa,-26.462222,-49.051667
10559,vaginalis,8.62,-80.1
10839,longiflora,8.92,-77.73
24056,angusta,-13.4869,-39.0439
9376,densiflora,5.26667,-52.91667
11630,latispatha,9.96,-83.69
12212,longa,9.26,-78.96
12375,metallica,10.96,-85.11
13888,vaginalis,14.36,-85.06
13367,longiflora,11.16,-84.28
13233,mariae,11.43,-85.49
11953,longiflora,9.35,-79.73
6681,stricta,-4.4,-78.13
14844,schiedeana,19.8,-96.76667
14880,schiedeana,19.8,-96.767
10048,danielsiana,8.62,-83.14
14963,bihai,19.5125,-96.94334
12939,pogonantha,10.43,-84
14993,spissa,19.512,-96.943
15004,spissa,19.5125,-96.94334
14966,adflexa,19.5125,-96.94334
11805,longa,9.35,-79.73
14866,schiedeana,19.512,-96.943
14959,schiedeana,19.5125,-96.94334
19860,lankesteri,8.54,-81.81
13840,spissa,14.88,-88
10425,tortuosa,8.78,-82.97
22534,rostrata,-14.625,-60.693056
6025,rostrata,-14.63,-60.69
12004,irrasa,9.33,-79.72
14853,schiedeana,19.783,-96.617
14914,schiedeana,19.783333,-96.61667
8380,vellerigera,1.2,-78.7
13889,vaginalis,14.36,-85.06
10660,vaginalis,8.75,-80.48
8752,hirsuta,3.5167,-52.95
14355,schiedeana,17.771389,-94.64555
14365,schiedeana,17.771,-94.646
13281,latispatha,11.22,-85.62
23937,psittacorum,-10.8,-48.403889
11870,irrasa,9.35,-79.73
11460,latispatha,9.42,-83.71
8758,psittacorum,3.9237,-51.8012
13394,bihai,11.333333,-74.03333
8904,hirsuta,4.4,-67.8
13265,latispatha,11.22,-85.62
11586,lankesteri,9.47,-83.69
14065,latispatha,15.56,-85.72
13158,marginata,10.45,-68.47
10575,ramonensis,8.63,-80.13
10406,nutans,8.91,-82.84
8381,longiflora,1.08,-78.98
13272,latispatha,11.22,-85.62
8700,hirsuta,3.4167,-53.75
20435,bourgaeana,18.5833,-95.2833
10442,nutans,8.77,-82.47
23874,angusta,-14.2775,-38.9967
13880,aurantiaca,14.37,-85.06
13898,vaginalis,14.37,-85.06
22235,acuminata,5.541667,-55.191667
13248,latispatha,11.22,-85.62
22481,richardiana,3.9,-56.22
9074,acuminata,4.6667,-52.5
12244,longiflora,9.27,-78.93
11907,vaginalis,9.2,-79.78
13588,metallica,13.72,-85.77
23596,pendula,-15.9508,-39.5339
12524,mathiasiae,10.57,-84.67
12637,mathiasiae,10.57,-84.67
13064,latispatha,10.92,-83.82
7498,pastazae,-0.65,-77.52
12151,longiflora,9.3,-78.97
13845,librata,14.37,-85.09
6707,hirsuta,-4.71,-73.85
20309,collinsiana,13.72,-85.77
13566,metallica,13.72,-85.77
14815,bihai,19.917,-97.217
14003,wagneriana,15.23,-89.19
14008,collinsiana,15.34,-89.04
13796,metallica,13.77,-84.72
14019,wagneriana,15.34,-89.04
6135,stricta,-12.53,-69.05
6115,episcopalis,-12.53,-69.05
23813,hirsuta,-16.216667,-55.966667
12295,hirsuta,9.57,-69.78
23844,aemygdiana,-9.62,-55.22
6416,bihai,-9.62,-55.22
23562,farinosa,-27.63,-48.87
21007,indica,1.823109,127.780098
8902,acuminata,4.4,-67.8
11368,tortuosa,9.96,-83.69
22375,tortuosa,9.963889,-83.691667
13142,sanctae-martae,10.88,-74.02
12400,stilesii,10.85,-85.61
12185,latispatha,9.22,-78.97
23853,aemygdiana,-14.7053,-39.6372
14026,aurantiaca,15.54,-88.72
13271,latispatha,11.73,-85.82
9768,episcopalis,7.02,-73.88
10623,lindsayana,8.68,-80.61
10496,trichocarpa,8.49,-81.08
10773,magnifica,8.7,-79.92
19926,hirsuta,8.9,-79.58
13724,mariae,13.77,-84.95
10561,longiflora,8.63,-80.11
10631,longiflora,8.63,-80.11
9297,acuminata,5.33,-58.67
6272,velutina,-10.2,-75.22
14034,aurantiaca,15.52,-88.81
11781,vaginalis,9.3,-80.02
10563,lennartiana,8.68,-80.61
19772,marginata,7.02,-73.88
9958,latispatha,8.7,-83.48
10489,vaginalis,8.85,-81.82
8420,psittacorum,1.65,-58.633335
8419,psittacorum,1.65,-58.63
17177,psittacorum,1.65,-58.6333333
23612,aemygdiana,-22.9028,-43.2075
9933,irrasa,8.99,-83.34
6608,velutina,-4.47,-78.17
14323,bourgaeana,17.256,-94.613
14338,bourgaeana,17.25639,-94.613335
14339,bourgaeana,17.267,-94.617
14347,bourgaeana,17.266666,-94.61667
14328,librata,17.283333,-94.666664
14352,librata,17.283,-94.667
14341,bourgaeana,17.2,-94.783
7040,hirsuta,-2.17,-79.97
13854,aurantiaca,14.37,-85.05
10013,wagneriana,8.7,-83.51
9928,wagneriana,8.7,-83.51
19745,chartacea,5.5,-67.58
20382,aurantiaca,13.66,-84.98
17179,spathocircinata,10.473894,-61.196972
1366,spathocircinata,10.473894,-61.196972
11133,irrasa,9.7,-84.39
19297,chartacea,-4.47,-78.17
13242,latispatha,11.73,-85.82
12889,pogonantha,10.58,-83.51
17182,irrasa,10.53,-83.5
7513,stricta,-0.35,-77.32
12391,longiflora,10.83,-85.26
7500,vellerigera,-0.35,-77.32
13099,mathiasiae,10.53,-83.5
14485,aurantiaca,17.17,-88.77
10497,vaginalis,8.48,-81.1
7510,chartacea,-0.35,-77.32
12450,latispatha,10.35,-85.33
24289,psittacorum,-11.253611,-48.442222
12037,longiflora,9.21,-79.38
7027,schumanniana,-2.2,-77.73
6841,schumanniana,-3.8,-73.42
23588,hirsuta,-12.816667,-51.766667
12128,wagneriana,9.26,-79.93
13648,latispatha,13.74,-85.06
6240,rostrata,-10.83,-75.28
8754,acuminata,3.8913,-51.8012
12533,metallica,10.95,-84.25
6743,acuminata,-4.8,-52.5
10451,ramonensis,8.73,-82.22
10370,nutans,8.73,-82.22
12289,latispatha,9.6,-69.38
23927,psittacorum,-6.45,-34.977778
11832,wagneriana,9.31,-79.15
21051,indica,-20.663627,166.557374
13259,metallica,11.45,-85.47
10512,thomasiana,8.53,-81.1
11611,irrasa,9.67,-83.03
10819,metallica,8.94,-78.58
8645,penduloides,3.6167,-53.2167
23635,farinosa,-27.7175,-48.5275
8964,hirsuta,4.7367,-53.953
14184,librata,16.83,-89.1
14206,librata,16.8,-89.1
14188,latispatha,16.83,-89.1
14196,latispatha,16.8,-89.1
13415,latispatha,12.62,-87.15
14831,schiedeana,19.953,-96.622
14870,schiedeana,19.952778,-96.6225
8581,latispatha,3.53,-76.78
14601,bourgaeana,18.583334,-95.28333
14624,bourgaeana,18.583,-95.283
14248,aurantiaca,16.726,-91.077
14655,bihai,18.4,-95.15
8973,spathocircinata,4.7367,-53.953
13718,latispatha,13.69,-84.84
23817,farinosa,-25.52,-48.5092
5865,psittacorum,-15.67,-67.72
10483,lennartiana,8.51,-81.07
12790,gracilis,10.68,-85
22404,monteverdensis,10.68,-85.01
17202,monteverdensis,10.6833333,-85.0055556
12403,monteverdensis,10.683333,-85.005554
9658,metallica,7.78,-81.5
6566,subulata,-5.17,-78.53
12481,vaginalis,10.68,-85
9634,hirsuta,6.67,-61.67
9633,platystachys,6.67,-61.67
17208,champneiana,15.752816,-87.454345
12569,tortuosa,10.08,-84.08
13853,spissa,14.48,-85.9
20103,irrasa,9.24,-79.82
9636,acuminata,6.33,-61.5
22297,vaginalis,9.193592,-79.781833
5925,hirsuta,-14.24,-68.53
24209,psittacorum,-6.493616667,-34.97863333
6744,chartacea,-4.8,-52.5
5916,hirsuta,-14.24,-68.53
6624,vellerigera,-4.5,-78.5
11672,cucullata,9.34,-82.66
13269,latispatha,11.83,-85.97
9639,spathocircinata,6.7833,-59.7333
12739,irrasa,10.72,-84.99
5773,hirsuta,-17.01,-65.12
14411,bourgaeana,17.53,-92.78
14955,adflexa,19.533333,-96.816666
14387,bourgaeana,17.53,-92.78
14149,librata,16.726,-91.077
8738,densiflora,3.1833,-52.3333
10167,imbricata,8.7,-83.53
8597,spiralis,3.5,-76.87
6721,lasiorachis,-4.83,-73.75
10658,vaginalis,8.65,-80.6
13740,latispatha,13.67,-84.53
6274,rostrata,-10.2,-75.22
11973,vaginalis,9.36,-79.75
23763,episcopalis,-18.0864,-39.5508
6281,episcopalis,-10.2,-75.22
11801,longa,9.36,-79.75
10570,lennartiana,8.65,-80.6
10936,spiralis,8.58,-76.92
7665,schumanniana,-0.92,-76.15
13791,vaginalis,13.67,-84.53
9377,psittacorum,5.3167,-52.8833
9372,richardiana,5.3858,-52.9503
10935,spiralis,8.58,-76.92
24156,pendula,-9.25528,-36.2961
9310,acuminata,5.3858,-52.9503
9364,bihai,5.6667,-53.7833
11852,longiflora,9.36,-79.75
20379,hirsuta,13.75,-84.42
8995,psittacorum,4.9167,-52.45
7190,stricta,-1.07,-77.6
12029,irrasa,9.36,-79.75
9043,acuminata,4.5833,-52.3333
8670,acuminata,3.18,-56.59
10219,latispatha,8.71,-83.5
14150,latispatha,16.789,-91.102
22369,berryi,-15.694851,-67.567202
8572,terciopela,3.92,-77
10385,wilsonii,8.79,-82.96
9086,bihai,4.55,-52.152
24241,farinosa,-26.730556,-49.321667
9013,acuminata,4.55,-52.152
9638,acuminata,6.08,-60.38
132,dasyantha,4.6575,-52.3012
13252,aurantiaca,11.45,-85.48
6995,juruana,-3.1,-70.05
14035,latispatha,15.65,-88.99
6831,schumanniana,-3.85,-73.41
9360,richardiana,5.3167,-53.0333
9350,acuminata,5.3167,-53.0333
14049,tortuosa,15.7,-87.46666
13497,hirsuta,12.9,-83.6
7118,episcopalis,-2.9,-76.4
13875,vaginalis,14.38,-85.05
10690,ignescens,8.65,-80.6
19305,chartacea,-3.92,-77.7
7239,orthotricha,-1.07,-77.6
12309,psittacorum,9.95,-62.47
6711,timothei,-4.48,-73.58
8674,lourteigiae,3.18,-56.59
24218,farinosa,-26.64,-49.23
14080,metallica,15.17,-85
10377,wilsonii,8.79,-82.96
24296,psittacorum,-12.483333,-38.3
6807,schumanniana,-3.92,-77.7
9953,irrasa,8.56,-83.51
7515,schumanniana,-0.75,-77.47
14077,bourgaeana,15.17,-85
10426,cucullata,8.72,-82.23
23650,hirsuta,-1.8881,-55.1167
12518,monteverdensis,10.72,-85
13544,tortuosa,13.42,-86.57
22386,lophocarpa,8.668056,-80.5925
10651,lophocarpa,8.65,-80.6
10702,irrasa,8.65,-80.6
10596,ramonensis,8.65,-80.6
13778,vaginalis,13.75,-84.42
13754,metallica,13.75,-84.42
21074,metallica,13.75,-84.417
19896,irrasa,8.63,-80.13
7291,stricta,-1.07,-77.62
17243,stricta,-1.07,-77.62
1256,stricta,-1.07,-77.62
7127,schumanniana,-2.9,-76.4
10057,osaensis,8.71,-83.5
21459,indica,-18.759542,169.207131
14265,librata,16.789,-91.102
23785,farinosa,-28.260278,-49.499444
11530,tortuosa,9.03,-83.01
11627,tortuosa,9.03,-83.01
14586,bourgaeana,18.585,-95.07
6991,hirsuta,-3.02,-70.03
22347,chartacea,-3.83,-77.67
24019,pendula,-20.3601,-40.28
24338,psittacorum,-15.466667,-67.683361
7216,aemygdiana,-1.07,-77.6
10354,magnifica,8.73,-82.22
12598,monteverdensis,10.31,-84.81
6728,hirsuta,-4.85,-73.83
2170,laufao,-13.565362,-172.750718
15103,schiedeana,21.267,-97.867
15106,schiedeana,21.266666,-97.86667
9655,latispatha,7.5,-81.7
13401,platystachys,11.05,-73.05
13653,metallica,13,-85.78
12931,trichocarpa,10.43,-84
24146,rostrata,-15.466667,-58.583333
7011,chartacea,-3.5,-45.2
8364,longiflora,1.17,-78.53
8367,longa,1.17,-78.53
12923,latispatha,10.36,-83.51
6796,episcopalis,-3.92,-77.7
23584,hirsuta,-15.666667,-52.333333
23999,psittacorum,-15.466667,-89.25
14542,spissa,18.23,-96.38
6791,schumanniana,-3.92,-77.7
24145,velloziana,-29.3353,-49.7269
14553,latispatha,18.666111,-96.99722
24052,hirsuta,-10.0117,-51.1164
6137,rostrata,-12.53,-69.05
12140,longiflora,9.27,-78.93
14168,latispatha,16.37,-91.18
6701,johanii,-4.48,-73.58
17266,hirsuta,-4,-59
8517,lourteigiae,2.4,-53.1
1316,hirsuta,-1.033181,-77.666899
7265,schumanniana,-1.45,-77.45
17267,hirsuta,-1.052548,-77.666899
14190,spissa,16.95,-89.52
6689,juruana,-4.53,-74.5
11623,irrasa,9.68,-83.02
14560,bihai,18.883333,-96.916664
15007,adflexa,19.402,-96.997
11247,irrasa,9.68,-83.02
24307,farinosa,-26.73,-49.05
23869,richardiana,-19.3911,-40.0722
23666,farinosa,-27.09,-49.32
22296,metallica,8.68,-79.92
10758,metallica,8.68,-79.92
6201,metallica,-11.64,-67.74
13882,collinsiana,14.44,-85.97
11348,lophocarpa,9.98,-83.41
7483,stricta,-0.5,-77.02
6199,stricta,-11.6,-67.95
13577,latispatha,13.02,-85.83
10436,latispatha,8.73,-82.22
10205,latispatha,8.61,-83.73
6694,stricta,-4.53,-74.5
13291,longiflora,11.12,-84.35
23953,spathocircinata,-20.11953,-40.57331
10437,latispatha,8.75,-82.23
10427,ramonensis,8.75,-82.23
24141,farinosa,-27.54,-48.78
11350,longiflora,9.26,-83.87
13434,pogonantha,12.98,-85.23
21058,bourgaeana,13,-85.233
21797,wagneriana,12.98,-85.23
13464,champneiana,12.98,-85.23
13479,wagneriana,12.98,-85.23
12662,pogonantha,10.3,-84.53
13474,aurantiaca,12.98,-85.23
13445,mathiasiae,12.98,-85.23
23521,farinosa,-28.710008,-49.770011
13763,osaensis,13.12,-84.13
12661,mathiasiae,10.38,-84.6
19831,clinophila,8.75,-82.23
14263,aurantiaca,16.8,-91.105
6042,spathocircinata,-14.9,-39.6
6043,spathocircinata,-14.87,-39.63
11677,tortuosa,9.04,-82.97
13659,metallica,13.25,-85.37
5975,hirsuta,-14.78,-61.03
9219,spathocircinata,5.5670276,-74.91764
10809,metallica,8.78,-78.45
11089,irrasa,9.76,-84.6
13297,longiflora,11.17,-84.43
6692,episcopalis,-4.53,-74.5
10687,ignescens,8.68,-80.6
23971,episcopalis,-15.1914,-39.4953
9312,x_nickeriensis,5.9167,-56.9667
23703,farinosa,-26.910278,-49.411389
5902,richardiana,-15.25,-39.33
5906,richardiana,-15.2,-39.3
11046,osaensis,9.77,-84.6
11107,osaensis,9.76,-84.6
19922,irrasa,8.68,-79.92
6424,densiflora,-9.5,-55.81
24044,velloziana,-28.5156,-49.4575
15104,schiedeana,21.217,-97.917
15107,schiedeana,21.216667,-97.916664
10705,longiflora,8.67,-80.6
5912,paka,-15.37306,166.96667
5843,episcopalis,-16.54,-65.49
9578,hirsuta,6.42,-67.42
6563,subulata,-5.65,-78.33
19994,ignescens,9,-82.23
6166,aemygdiana,-11.33,-74.75
14282,tortuosa,17.125,-97.99
11979,longa,9.33,-79.58
6574,dielsiana,-5.65,-78.33
6572,dielsiana,-5.65,-78.33
14467,aurantiaca,17.02,-89.05
12748,lankesteri,10.06,-84.01
23730,psittacorum,-19.3911,-40.0722
14278,aurantiaca,16.8,-91.105
13821,latispatha,14.57,-91.42
5919,acuminata,-14.6,-68.7
11790,latispatha,9.33,-79.58
22317,subulata,14.558333,-60.82
6024,subulata,-14.56,-60.82
6706,hirsuta,-4.85,-73.83
12146,xanthovillosa,9.3,-78.94
9190,spathocircinata,5.55225,-74.894585
23546,farinosa,-28.62,-49.59
12052,vaginalis,9.23,-79.4
12283,metallica,9.32,-70.18
11835,pogonantha,9.33,-79.58
10789,magnifica,8.69,-79.92
10023,imbricata,8.46,-83.58
9201,platystachys,5.521361,-74.90297
10086,longa,8.46,-83.58
7345,acuminata,-1.627,-48.902
12881,latispatha,10.43,-84
11967,longiflora,9.23,-79.4
14456,librata,17.26,-91.61
8512,spathocircinata,2.45,-54.4667
22567,rostrata,-14.558333,-60.82
6012,rostrata,-14.56,-60.82
10558,irrasa,8.63,-80.6
8909,hirsuta,4.98,-64.82
24025,episcopalis,-3.98417,-38.6203
24006,psittacorum,-3.98417,-38.6203
24036,episcopalis,-19.2329,-40.042
24312,pendula,-3.98417,-38.6203
5844,marginata,-16.66,-65.8
8551,spathocircinata,2.2833,-52.85
14576,latispatha,18.541,-95.049
14579,latispatha,18.540833,-95.048615
14480,rostrata,17.35,-88.55
10619,longiflora,8.72,-80.61
12018,wagneriana,9.39,-79.59
19738,trichocarpa,5.75,-76.33
7035,hirsuta,-2.17,-79.97
7531,schumanniana,-0.67,-77.33
14267,aurantiaca,16.808,-91.112
24054,hirsuta,-10.8044,-52.7442
12727,lankesteri,10.06,-84.01
10315,ignescens,8.75,-82.23
6703,episcopalis,-4.85,-73.83
24257,hirsuta,-10.8044,-52.7442
8782,latispatha,4.586111,-73.425835
13470,mathiasiae,12.98,-85.28
24014,psittacorum,-3.60722,-38.9683
9305,psittacorum,5.55,-57.6667
12517,colgantea,10.36,-84.48
9077,sylvestris,4.0333,-52.0167
17304,aurantiaca,15.9833333,-89.2166667
11996,irrasa,9.28,-79.31
8747,densiflora,3.1667,-52.75
17305,irrasa,8.62,-80.11
13462,aurantiaca,12.98,-85.25
9304,psittacorum,5.33,-57.35
13436,hirsuta,12.98,-85.25
6543,velutina,-6.03,-75.83
13512,tortuosa,13.87,-89.69
13431,aurantiaca,12.98,-85.25
5998,subulata,-14.63,-60.72
6486,episcopalis,-8.525556,-70.53694
14212,librata,16.27,-89.42
