phylogeny,scientificname,decimallatitude,decimallongitude,Subclade
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-14.1167,-47.65562,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-14.03,-52.12,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-14.0002,-47.0005,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-14,-39,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.9913,-47.5167,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.98722,-40.04167,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.95347,-39.96861,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.94306,-38.93056,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.91944,-39.46833,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.89039,-47.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.87303,-40.07133,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.86667,-48.3,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.84725,-39.66122,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.83333,-48.3,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.82083,-39.20389,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.82083,-39.20389,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.82083,-39.20028,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.77167,-39.38806,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.76667,-48.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.75,-39.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.69472,-39.04528,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.64469,-47.82467,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.61861,-38.83333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.61666,-68.75,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.61528,-48.18889,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.6,-39.78,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.6,-39.71667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.59972,-39.71833,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.57944,-39.70583,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.4,-44.58333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.345,-44.64556,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.33333,-44.63333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.1905,-39.60272,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.1905,-39.60272,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.18931,-39.59981,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.15557002,-41.77286571,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.13439,-71.57975,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.13,-41.59472,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.05,-71.1,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-13.03333,-71.1,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.96667,-38.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.96667,-38.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.96667,-38.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.9,-51.87,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.9,-51.86667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.9,-51.37,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.87139,-39.48,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.86667,-39.46667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.85278,-39.47556,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.845,-39.48944,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.83333,-69.33333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.83333,-69.28333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.83333,-39.46667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.82,-51.77,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.81666,-69.71666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.77722,-38.62167,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.76667,-39.51667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.75,-39.53333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.74972,-38.52861,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.61667,-38.6,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.61,-69.97,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.58333,-69.08333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.46,-70.52,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.45,-41.47,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.25306,-39.47528,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.25,-69.28333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.18306,-41.99722,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.16667,-37.96667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.13194,-41.31389,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12.01667,-38.03333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12,-70.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-12,-41,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.51944,-37.51139,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.37258,-40.49308,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.35,-40.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.33444,-40.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.30611,-40.48944,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.25,-74.75,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.18442263,-40.51808377,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.18442263,-40.51808377,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.18333,-74.66666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.16666,-74.66666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11.01722,-66.05694,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11,-74.75,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11,-66.08333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-11,-42,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.96444,-37.08472,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.96444,-37.08472,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.77833,-68.23111,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.77833,-68.23111,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.77306,-53.08972,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.77306,-53.08972,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.77306,-37.35583,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.75806,-37.315,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.75333,-40.39722,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.75333,-40.38472,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.73,-52.33,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.67638,-73.82,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.66666,-66.68333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.60417,-37.1125,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.58333,-63.58333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.58333,-63.58,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.58167,-75.40722,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.57278,-75.09361,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.56667,-63.58,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.56666,-63.58333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.53686,-37.05467,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.53686,-37.05467,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.53611,-37.06333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.51666,-76.49861,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.5133,-37.1014,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.50333,-37.0525,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.48583,-75.11277,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.47528,-40.11233,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.44,-75.43527,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.4125,-48.295,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.38805,-75.07388,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.36583,-40.1975,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.36556,-40.185,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.36472,-40.19556,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.36389,-75.54694,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.32194,-75.2625,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.3,-40.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.27889,-75.52694,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.25,-63.33333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.25,-63.33,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.25,-63.33,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.21666,-76.26666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.2,-75.23333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.2,-70.95,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.19444,-74.94166,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.18333,-75.15,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.17277,-75.23138,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.1725,-75.23138,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.1725,-75.23138,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.17083,-75.56861,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.16306,-75.566,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.16305,-75.56611,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.14,-75.21806,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.13333,-40.21667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.11667,-75.21667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.11667,-62.93,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.11666,-62.93333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.02,-67.72,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10.01161,-67.79031,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10,-67.83,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-10,-55,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.95599,-67.86508,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.916873174,-63.04220406,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.8,-68.03,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.75,-76.11666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.75,-67.63333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.75,-67.63,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.62361,-36.57611,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.62361,-36.57611,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.55,-66,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.55,-65.1,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.55,-65.1,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.54139,-36.78639,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.53972,-35.93639,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.52472,-36.21389,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.51111,-65.05,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.39639,-36.73306,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.36666,-75.93333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.3503,-55.1137,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.35,-75.95,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.33333,-74.96666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.3319,-54.9758,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.33,-39.40944,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.3005,-55.0109,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.3,-75.98333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.25694,-36.43194,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.2569,-36.4319,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.25389,-35.84972,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.25,-36.41667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.25,-35.84972,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.24806,-35.79139,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.24222,-35.78158,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.23472,-36.43586,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.23333,-35.76667,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.21667,-33.83333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.16389,-74.37556,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.1,-72.7,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.08333,-76.15,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.08333,-76.15,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.08333,-75.7,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.0656,-68.6569,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-9.05,-75.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.9795,-35.93769,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.75,-75.08333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.75,-75.03333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.72361,-35.18278,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.72,-35.84389,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.66666,-75,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.405,-36,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.405,-36,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.36667,-36.03333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.28333,-35.97611,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.25,-74.66666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.2075,-36.39222,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.1675,-76.50917,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.16666,-76.53333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.11666,-76.575,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-8.10861,-76.55388,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.67,-72.5,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.5,-70.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.5,-70.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.5,-70.25,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.3655,-39.32233,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.275,-39.44361,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.237917386,-39.40911277,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.22083,-39.47306,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.17694,-76.7275,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-7.10889,-48.22917,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-6.33333,-76.28333,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-6.3,-76.3,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-6.12,-77.18,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-6.05,-76.91666,Eucentropogonid
Centropogon_cornutus_LL28,Centropogon cornutus (L.) Druce,-6,-76.15,Eucentropogonid
